"","state","date","total_cases","total_deaths","total_population","cases_per100k","deaths_per100k"
"2556","Georgia",2020-10-02,302187,6939,10297484,2934.57120205285,67.3853923929379
"2557","Georgia",2020-10-03,303693,6966,10297484,2949.19613373519,67.6475923633385
"2558","Georgia",2020-10-04,304506,6993,10297484,2957.09126617725,67.909792333739
"2559","Georgia",2020-10-05,305242,7021,10297484,2964.23864314817,68.1817034141544
"2560","Georgia",2020-10-06,306298,7055,10297484,2974.49357532384,68.5118811546588
"2561","Georgia",2020-10-07,307955,7083,10297484,2990.58488461842,68.7837922350741
"2562","Georgia",2020-10-08,309386,7121,10297484,3004.48148304965,69.1528144156378
"2563","Georgia",2020-10-09,311167,7174,10297484,3021.77696998607,69.6675032464241
"2564","Georgia",2020-10-10,312617,7218,10297484,3035.85807950758,70.0947920870768
"2565","Georgia",2020-10-11,313901,7242,10297484,3048.32714476662,70.3278587274328
"2566","Georgia",2020-10-12,314801,7255,10297484,3057.06714377998,70.4541031576257
"2567","Georgia",2020-10-13,316035,7278,10297484,3069.05065353828,70.6774586879669
"2568","Georgia",2020-10-14,317595,7294,10297484,3084.19998516142,70.8328364482042
"2569","Georgia",2020-10-15,319357,7316,10297484,3101.31096100756,71.0464808685306
"2570","Georgia",2020-10-16,321249,7376,10297484,3119.68438115563,71.6291474694207
"2571","Georgia",2020-10-17,322848,7423,10297484,3135.21244606935,72.0855696401179
"2572","Georgia",2020-10-18,324126,7454,10297484,3147.62324466831,72.3866140505778
"2573","Georgia",2020-10-19,324874,7473,10297484,3154.88715495941,72.5711251408596
"2574","Hawaii",2020-03-06,1,0,1421954,0.0703257629993657,0
"2575","Hawaii",2020-03-07,1,0,1421954,0.0703257629993657,0
"2576","Hawaii",2020-03-08,2,0,1421954,0.140651525998731,0
"2577","Hawaii",2020-03-09,2,0,1421954,0.140651525998731,0
"2578","Hawaii",2020-03-10,2,0,1421954,0.140651525998731,0
"2579","Hawaii",2020-03-11,2,0,1421954,0.140651525998731,0
"2580","Hawaii",2020-03-12,2,0,1421954,0.140651525998731,0
"2581","Hawaii",2020-03-13,2,0,1421954,0.140651525998731,0
"2582","Hawaii",2020-03-14,4,0,1421954,0.281303051997463,0
"2583","Hawaii",2020-03-15,7,0,1421954,0.49228034099556,0
"2584","Hawaii",2020-03-16,10,0,1421954,0.703257629993657,0
"2585","Hawaii",2020-03-17,14,0,1421954,0.984560681991119,0
"2586","Hawaii",2020-03-18,16,0,1421954,1.12521220798985,0
"2587","Hawaii",2020-03-19,26,0,1421954,1.82846983798351,0
"2588","Hawaii",2020-03-20,37,0,1421954,2.60205323097653,0
"2589","Hawaii",2020-03-21,48,0,1421954,3.37563662396955,0
"2590","Hawaii",2020-03-22,56,0,1421954,3.93824272796448,0
"2591","Hawaii",2020-03-23,72,0,1421954,5.06345493595433,0
"2592","Hawaii",2020-03-24,77,0,1421954,5.41508375095116,0
"2593","Hawaii",2020-03-25,91,0,1421954,6.39964443294228,0
"2594","Hawaii",2020-03-26,101,0,1421954,7.10290206293593,0
"2595","Hawaii",2020-03-27,115,0,1421954,8.08746274492705,0
"2596","Hawaii",2020-03-28,145,0,1421954,10.197235634908,0
"2597","Hawaii",2020-03-29,163,0,1421954,11.4630993688966,0
"2598","Hawaii",2020-03-30,191,0,1421954,13.4322207328788,0
"2599","Hawaii",2020-03-31,209,1,1421954,14.6980844668674,0.0703257629993657
"2600","Hawaii",2020-04-01,238,1,1421954,16.737531593849,0.0703257629993657
"2601","Hawaii",2020-04-02,263,2,1421954,18.4956756688332,0.140651525998731
"2602","Hawaii",2020-04-03,306,2,1421954,21.5196834778059,0.140651525998731
"2603","Hawaii",2020-04-04,341,2,1421954,23.9810851827837,0.140651525998731
"2604","Hawaii",2020-04-05,362,2,1421954,25.4579262057704,0.140651525998731
"2605","Hawaii",2020-04-06,376,5,1421954,26.4424868877615,0.351628814996828
"2606","Hawaii",2020-04-07,401,5,1421954,28.2006309627456,0.351628814996828
"2607","Hawaii",2020-04-08,426,5,1421954,29.9587750377298,0.351628814996828
"2608","Hawaii",2020-04-09,437,6,1421954,30.7323584307228,0.421954577996194
"2609","Hawaii",2020-04-10,459,8,1421954,32.2795252167088,0.562606103994925
"2610","Hawaii",2020-04-11,481,8,1421954,33.8266920026949,0.562606103994925
"2611","Hawaii",2020-04-12,494,9,1421954,34.7409269216866,0.632931866994291
"2612","Hawaii",2020-04-13,499,9,1421954,35.0925557366835,0.632931866994291
"2613","Hawaii",2020-04-14,508,9,1421954,35.7254876036778,0.632931866994291
"2614","Hawaii",2020-04-15,523,9,1421954,36.7803740486682,0.632931866994291
"2615","Hawaii",2020-04-16,530,9,1421954,37.2726543896638,0.632931866994291
"2616","Hawaii",2020-04-17,547,9,1421954,38.468192360653,0.632931866994291
"2617","Hawaii",2020-04-18,568,9,1421954,39.9450333836397,0.632931866994291
"2618","Hawaii",2020-04-19,574,10,1421954,40.3669879616359,0.703257629993657
"2619","Hawaii",2020-04-20,578,10,1421954,40.6482910136334,0.703257629993657
"2620","Hawaii",2020-04-21,580,12,1421954,40.7889425396321,0.843909155992388
"2621","Hawaii",2020-04-22,586,12,1421954,41.2108971176283,0.843909155992388
"2622","Hawaii",2020-04-23,590,12,1421954,41.4922001696257,0.843909155992388
"2623","Hawaii",2020-04-24,595,13,1421954,41.8438289846226,0.914234918991754
"2624","Hawaii",2020-04-25,597,14,1421954,41.9844805106213,0.984560681991119
"2625","Hawaii",2020-04-26,599,14,1421954,42.12513203662,0.984560681991119
"2626","Hawaii",2020-04-27,600,16,1421954,42.1954577996194,1.12521220798985
"2627","Hawaii",2020-04-28,602,16,1421954,42.3361093256181,1.12521220798985
"2628","Hawaii",2020-04-29,605,16,1421954,42.5470866146162,1.12521220798985
"2629","Hawaii",2020-04-30,609,16,1421954,42.8283896666137,1.12521220798985
"2630","Hawaii",2020-05-01,610,16,1421954,42.8987154296131,1.12521220798985
"2631","Hawaii",2020-05-02,611,16,1421954,42.9690411926124,1.12521220798985
"2632","Hawaii",2020-05-03,611,17,1421954,42.9690411926124,1.19553797098922
"2633","Hawaii",2020-05-04,612,17,1421954,43.0393669556118,1.19553797098922
"2634","Hawaii",2020-05-05,615,17,1421954,43.2503442446099,1.19553797098922
"2635","Hawaii",2020-05-06,616,17,1421954,43.3206700076092,1.19553797098922
"2636","Hawaii",2020-05-07,619,17,1421954,43.5316472966073,1.19553797098922
"2637","Hawaii",2020-05-08,619,17,1421954,43.5316472966073,1.19553797098922
"2638","Hawaii",2020-05-09,620,17,1421954,43.6019730596067,1.19553797098922
"2639","Hawaii",2020-05-10,621,17,1421954,43.6722988226061,1.19553797098922
"2640","Hawaii",2020-05-11,623,17,1421954,43.8129503486048,1.19553797098922
"2641","Hawaii",2020-05-12,624,17,1421954,43.8832761116042,1.19553797098922
"2642","Hawaii",2020-05-13,627,17,1421954,44.0942534006023,1.19553797098922
"2643","Hawaii",2020-05-14,627,17,1421954,44.0942534006023,1.19553797098922
"2644","Hawaii",2020-05-15,628,17,1421954,44.1645791636016,1.19553797098922
"2645","Hawaii",2020-05-16,629,17,1421954,44.234904926601,1.19553797098922
"2646","Hawaii",2020-05-17,630,17,1421954,44.3052306896004,1.19553797098922
"2647","Hawaii",2020-05-18,630,17,1421954,44.3052306896004,1.19553797098922
"2648","Hawaii",2020-05-19,631,17,1421954,44.3755564525997,1.19553797098922
"2649","Hawaii",2020-05-20,633,17,1421954,44.5162079785985,1.19553797098922
"2650","Hawaii",2020-05-21,637,17,1421954,44.7975110305959,1.19553797098922
"2651","Hawaii",2020-05-22,632,17,1421954,44.4458822155991,1.19553797098922
"2652","Hawaii",2020-05-23,633,17,1421954,44.5162079785985,1.19553797098922
"2653","Hawaii",2020-05-24,633,17,1421954,44.5162079785985,1.19553797098922
"2654","Hawaii",2020-05-25,633,17,1421954,44.5162079785985,1.19553797098922
"2655","Hawaii",2020-05-26,633,17,1421954,44.5162079785985,1.19553797098922
"2656","Hawaii",2020-05-27,634,17,1421954,44.5865337415978,1.19553797098922
"2657","Hawaii",2020-05-28,637,17,1421954,44.7975110305959,1.19553797098922
"2658","Hawaii",2020-05-29,639,17,1421954,44.9381625565947,1.19553797098922
"2659","Hawaii",2020-05-30,641,17,1421954,45.0788140825934,1.19553797098922
"2660","Hawaii",2020-05-31,642,17,1421954,45.1491398455928,1.19553797098922
"2661","Hawaii",2020-06-01,642,17,1421954,45.1491398455928,1.19553797098922
"2662","Hawaii",2020-06-02,643,17,1421954,45.2194656085921,1.19553797098922
"2663","Hawaii",2020-06-03,643,17,1421954,45.2194656085921,1.19553797098922
"2664","Hawaii",2020-06-04,644,17,1421954,45.2897913715915,1.19553797098922
"2665","Hawaii",2020-06-05,653,17,1421954,45.9227232385858,1.19553797098922
"2666","Hawaii",2020-06-06,661,17,1421954,46.4853293425807,1.19553797098922
"2667","Hawaii",2020-06-07,663,17,1421954,46.6259808685794,1.19553797098922
"2668","Hawaii",2020-06-08,664,17,1421954,46.6963066315788,1.19553797098922
"2669","Hawaii",2020-06-09,670,17,1421954,47.118261209575,1.19553797098922
"2670","Hawaii",2020-06-10,673,17,1421954,47.3292384985731,1.19553797098922
"2671","Hawaii",2020-06-11,680,17,1421954,47.8215188395687,1.19553797098922
"2672","Hawaii",2020-06-12,694,17,1421954,48.8060795215598,1.19553797098922
"2673","Hawaii",2020-06-13,711,17,1421954,50.001617492549,1.19553797098922
"2674","Hawaii",2020-06-14,716,17,1421954,50.3532463075458,1.19553797098922
"2675","Hawaii",2020-06-15,724,17,1421954,50.9158524115407,1.19553797098922
"2676","Hawaii",2020-06-16,728,17,1421954,51.1971554635382,1.19553797098922
"2677","Hawaii",2020-06-17,732,17,1421954,51.4784585155357,1.19553797098922
"2678","Hawaii",2020-06-18,750,17,1421954,52.7443222495242,1.19553797098922
"2679","Hawaii",2020-06-19,777,17,1421954,54.6431178505071,1.19553797098922
"2680","Hawaii",2020-06-20,791,17,1421954,55.6276785324982,1.19553797098922
"2681","Hawaii",2020-06-21,802,17,1421954,56.4012619254913,1.19553797098922
"2682","Hawaii",2020-06-22,804,17,1421954,56.54191345149,1.19553797098922
"2683","Hawaii",2020-06-23,807,17,1421954,56.7528907404881,1.19553797098922
"2684","Hawaii",2020-06-24,821,17,1421954,57.7374514224792,1.19553797098922
"2685","Hawaii",2020-06-25,836,17,1421954,58.7923378674697,1.19553797098922
"2686","Hawaii",2020-06-26,850,17,1421954,59.7768985494608,1.19553797098922
"2687","Hawaii",2020-06-27,856,18,1421954,60.198853127457,1.26586373398858
"2688","Hawaii",2020-06-28,883,18,1421954,62.0976487284399,1.26586373398858
"2689","Hawaii",2020-06-29,884,18,1421954,62.1679744914392,1.26586373398858
"2690","Hawaii",2020-06-30,900,18,1421954,63.2931866994291,1.26586373398858
"2691","Hawaii",2020-07-01,909,18,1421954,63.9261185664234,1.26586373398858
"2692","Hawaii",2020-07-02,929,18,1421954,65.3326338264107,1.26586373398858
"2693","Hawaii",2020-07-03,957,19,1421954,67.3017551903929,1.33618949698795
"2694","Hawaii",2020-07-04,981,19,1421954,68.9895735023777,1.33618949698795
"2695","Hawaii",2020-07-05,1005,19,1421954,70.6773918143625,1.33618949698795
"2696","Hawaii",2020-07-06,1012,19,1421954,71.169672155358,1.33618949698795
"2697","Hawaii",2020-07-07,1053,19,1421954,74.053028438332,1.33618949698795
"2698","Hawaii",2020-07-08,1076,19,1421954,75.6705209873174,1.33618949698795
"2699","Hawaii",2020-07-09,1112,19,1421954,78.2022484552946,1.33618949698795
"2700","Hawaii",2020-07-10,1139,19,1421954,80.1010440562775,1.33618949698795
"2701","Hawaii",2020-07-11,1181,19,1421954,83.0547261022508,1.33618949698795
"2702","Hawaii",2020-07-12,1201,19,1421954,84.4612413622382,1.33618949698795
"2703","Hawaii",2020-07-13,1222,21,1421954,85.9380823852248,1.47684102298668
"2704","Hawaii",2020-07-14,1243,21,1421954,87.4149234082115,1.47684102298668
"2705","Hawaii",2020-07-15,1271,21,1421954,89.3840447721938,1.47684102298668
"2706","Hawaii",2020-07-16,1287,21,1421954,90.5092569801836,1.47684102298668
"2707","Hawaii",2020-07-17,1312,22,1421954,92.2674010551677,1.54716678598604
"2708","Hawaii",2020-07-18,1329,23,1421954,93.462939026157,1.61749254898541
"2709","Hawaii",2020-07-19,1356,23,1421954,95.3617346271398,1.61749254898541
"2710","Hawaii",2020-07-20,1371,23,1421954,96.4166210721303,1.61749254898541
"2711","Hawaii",2020-07-21,1396,23,1421954,98.1747651471145,1.61749254898541
"2712","Hawaii",2020-07-22,1413,24,1421954,99.3703031181037,1.68781831198478
"2713","Hawaii",2020-07-23,1468,25,1421954,103.238220083069,1.75814407498414
"2714","Hawaii",2020-07-24,1526,25,1421954,107.317114337032,1.75814407498414
"2715","Hawaii",2020-07-25,1597,25,1421954,112.310243509987,1.75814407498414
"2716","Hawaii",2020-07-26,1660,25,1421954,116.740766578947,1.75814407498414
"2717","Hawaii",2020-07-27,1688,25,1421954,118.709887942929,1.75814407498414
"2718","Hawaii",2020-07-28,1734,25,1421954,121.9448730409,1.75814407498414
"2719","Hawaii",2020-07-29,1842,25,1421954,129.540055444832,1.75814407498414
"2720","Hawaii",2020-07-30,1966,25,1421954,138.260450056753,1.75814407498414
"2721","Hawaii",2020-07-31,2088,25,1421954,146.840193142676,1.75814407498414
"2722","Hawaii",2020-08-01,2174,25,1421954,152.888208760621,1.75814407498414
"2723","Hawaii",2020-08-02,2219,25,1421954,156.052868095592,1.75814407498414
"2724","Hawaii",2020-08-03,2425,25,1421954,170.539975273462,1.75814407498414
"2725","Hawaii",2020-08-04,2568,26,1421954,180.596559382371,1.82846983798351
"2726","Hawaii",2020-08-05,2740,26,1421954,192.692590618262,1.82846983798351
"2727","Hawaii",2020-08-06,2891,28,1421954,203.311780831166,1.96912136398224
"2728","Hawaii",2020-08-07,3092,30,1421954,217.447259194039,2.10977288998097
"2729","Hawaii",2020-08-08,3323,30,1421954,233.692510446892,2.10977288998097
"2730","Hawaii",2020-08-09,3475,30,1421954,244.382026422796,2.10977288998097
"2731","Hawaii",2020-08-10,3615,33,1421954,254.227633242707,2.32075017897907
"2732","Hawaii",2020-08-11,3733,33,1421954,262.526073276632,2.32075017897907
"2733","Hawaii",2020-08-12,3935,37,1421954,276.731877402504,2.60205323097653
"2734","Hawaii",2020-08-13,4289,39,1421954,301.627197504279,2.74270475697526
"2735","Hawaii",2020-08-14,4520,39,1421954,317.872448757133,2.74270475697526
"2736","Hawaii",2020-08-15,4802,39,1421954,337.704313922954,2.74270475697526
"2737","Hawaii",2020-08-16,5019,39,1421954,352.965004493816,2.74270475697526
"2738","Hawaii",2020-08-17,5192,39,1421954,365.131361492707,2.74270475697526
"2739","Hawaii",2020-08-18,5326,40,1421954,374.555013734621,2.81303051997463
"2740","Hawaii",2020-08-19,5586,41,1421954,392.839712114457,2.88335628297399
"2741","Hawaii",2020-08-20,5821,44,1421954,409.366266419308,3.09433357197209
"2742","Hawaii",2020-08-21,6049,45,1421954,425.400540383163,3.16465933497145
"2743","Hawaii",2020-08-22,6333,46,1421954,445.373057074983,3.23498509797082
"2744","Hawaii",2020-08-23,6577,46,1421954,462.532543246828,3.23498509797082
"2745","Hawaii",2020-08-24,6746,48,1421954,474.417597193721,3.37563662396955
"2746","Hawaii",2020-08-25,6961,48,1421954,489.537636238584,3.37563662396955
"2747","Hawaii",2020-08-26,7236,50,1421954,508.87722106341,3.51628814996828
"2748","Hawaii",2020-08-27,7542,54,1421954,530.396904541216,3.79759120196575
"2749","Hawaii",2020-08-28,7806,58,1421954,548.962905973048,4.07889425396321
"2750","Hawaii",2020-08-29,8115,61,1421954,570.693566739852,4.28987154296131
"2751","Hawaii",2020-08-30,8315,62,1421954,584.758719339725,4.36019730596067
"2752","Hawaii",2020-08-31,8447,69,1421954,594.041720055642,4.85247764695623
"2753","Hawaii",2020-09-01,8628,73,1421954,606.770683158527,5.13378069895369
"2754","Hawaii",2020-09-02,8966,74,1421954,630.540791052313,5.20410646195306
"2755","Hawaii",2020-09-03,9177,78,1421954,645.379527045179,5.48540951395052
"2756","Hawaii",2020-09-04,9448,80,1421954,664.437808818007,5.62606103994925
"2757","Hawaii",2020-09-05,9667,83,1421954,679.839150914868,5.83703832894735
"2758","Hawaii",2020-09-06,9829,84,1421954,691.231924520765,5.90736409194672
"2759","Hawaii",2020-09-07,9933,85,1421954,698.545803872699,5.97768985494608
"2760","Hawaii",2020-09-08,10130,87,1421954,712.399979183574,6.11834138094481
"2761","Hawaii",2020-09-09,10228,90,1421954,719.291903957512,6.32931866994291
"2762","Hawaii",2020-09-10,10397,93,1421954,731.176957904405,6.54029595894101
"2763","Hawaii",2020-09-11,10567,95,1421954,743.132337614297,6.68094748493974
"2764","Hawaii",2020-09-12,10696,96,1421954,752.204361041215,6.7512732479391
"2765","Hawaii",2020-09-13,10808,98,1421954,760.080846497144,6.89192477393784
"2766","Hawaii",2020-09-14,10887,98,1421954,765.636581774094,6.89192477393784
"2767","Hawaii",2020-09-15,10951,99,1421954,770.137430606053,6.9622505369372
"2768","Hawaii",2020-09-16,11052,102,1421954,777.240332668989,7.1732278259353
"2769","Hawaii",2020-09-17,11211,106,1421954,788.422128985888,7.45453087793276
"2770","Hawaii",2020-09-18,11348,119,1421954,798.056758516802,8.36876579692451
"2771","Hawaii",2020-09-19,11457,119,1421954,805.722266683732,8.36876579692451
"2772","Hawaii",2020-09-20,11534,119,1421954,811.137350434684,8.36876579692451
"2773","Hawaii",2020-09-21,11590,119,1421954,815.075593162648,8.36876579692451
"2774","Hawaii",2020-09-22,11653,119,1421954,819.506116231608,8.36876579692451
"2775","Hawaii",2020-09-23,11820,121,1421954,831.250518652502,8.50941732292324
